"","Bin 1","Bin 10","Bin 100","Bin 101","Bin 102","Bin 103","Bin 104","Bin 105","Bin 106","Bin 107","Bin 108","Bin 109","Bin 11","Bin 110","Bin 111","Bin 112","Bin 113","Bin 114","Bin 115","Bin 116","Bin 117","Bin 118","Bin 119","Bin 12","Bin 120","Bin 121","Bin 122","Bin 123","Bin 124","Bin 125","Bin 126","Bin 127","Bin 128","Bin 129","Bin 13","Bin 130","Bin 131","Bin 132","Bin 133","Bin 134","Bin 135","Bin 136","Bin 137","Bin 138","Bin 139","Bin 14","Bin 140","Bin 141","Bin 142","Bin 143","Bin 144","Bin 145","Bin 146","Bin 147","Bin 148","Bin 149","Bin 15","Bin 150","Bin 151","Bin 152","Bin 153","Bin 154","Bin 155","Bin 156","Bin 157","Bin 158","Bin 159","Bin 16","Bin 160","Bin 161","Bin 162","Bin 163","Bin 164","Bin 165","Bin 166","Bin 167","Bin 168","Bin 17","Bin 18","Bin 19","Bin 2","Bin 20","Bin 21","Bin 22","Bin 23","Bin 24","Bin 25","Bin 26","Bin 27","Bin 28","Bin 29","Bin 3","Bin 30","Bin 31","Bin 32","Bin 33","Bin 34","Bin 35","Bin 36","Bin 37","Bin 38","Bin 39","Bin 4","Bin 40","Bin 41","Bin 42","Bin 43","Bin 44","Bin 45","Bin 46","Bin 47","Bin 48","Bin 49","Bin 5","Bin 50","Bin 51","Bin 52","Bin 53","Bin 54","Bin 55","Bin 56","Bin 57","Bin 58","Bin 59","Bin 6","Bin 60","Bin 61","Bin 62","Bin 63","Bin 64","Bin 65","Bin 66","Bin 67","Bin 68","Bin 69","Bin 7","Bin 70","Bin 71","Bin 72","Bin 73","Bin 74","Bin 75","Bin 76","Bin 77","Bin 78","Bin 79","Bin 8","Bin 80","Bin 81","Bin 82","Bin 83","Bin 84","Bin 85","Bin 86","Bin 87","Bin 88","Bin 89","Bin 9","Bin 90","Bin 91","Bin 92","Bin 93","Bin 94","Bin 95","Bin 96","Bin 97","Bin 98","Bin 99"
"p8649_mo9",210461.521500462,4956.5213396847,354.8575287216,2147.5196721989,0,4255.993532176,367.4899973816,579.9451521178,195.2290611089,289.398372938,200.971092318,2045.3115166771,6069.326988006,19.5229061108993,8505.0966269011,3457.8511941128,1768.5456123991,241.1653107816,494.9630902233,122.8794678744,1166.7807416866,715.4570886523,0,593.7260270197,37.897405979981,2788.3303551331,3530.2007873473,1149.5546480594,5098.9237136701,395.0517471852,3442.9219129691,1441.249833481,13.7808749018113,0,5004.7544018411,159.6284676126,2358.8264206933,228.5328421217,446.730028067,1620.4012072046,1639.9241133155,126.3246865999,1831.707955699,2191.1591093879,121.7310616326,1565.2777075973,454.7688717597,2734.3552617677,1073.7598360994,3.44521872545282,1216.1622100848,3380.907975911,1990.1880170699,316.9601227416,523.6732462688,48.2330621563394,10695.1073300473,838.3365565268,7112.0798555764,194.0806548671,1543.4579890028,13.7808749018113,367.4899973816,687.8953388487,523.6732462688,985.3325554795,648.8495266269,4405.2863436123,486.9242465306,3422.2506006164,186.0418111744,930.2090558722,618.9909643396,384.7160910088,130.9183115672,233.1264670889,81.53684316905,5278.0750873937,5833.9037084334,6102.6307690187,78138.7090995116,1282.7697721102,2859.5315421258,1324.1123968156,33.3037810127106,1226.4978662612,47684.1239727506,3468.1868502891,11157.9150454998,26723.4132470956,599.4680582287,26620.056685332,1773.1392373663,902.6473060686,0,7696.6186326615,2484.0027010514,2343.8971395497,4590.1797485449,199.8226860762,2003.9688919717,9606.4182128042,250098.762936796,1242.5755536466,1149.5546480594,3989.5632840743,482.3306215633,3711.6489735545,1373.4938652138,2614.9210126186,2452.9957325224,503.0019339161,2637.889137455,2467.925013666,1275.8793346593,5907.4017079097,978.4421180285,1169.0775541703,1043.9012738122,353.7091224798,188.338623658,729.2379635541,1948.8453923644,5907.4017079097,5967.1188324842,829.1493065923,383.567684767,2488.5963260187,2353.0843894842,153.8864364035,11.4840624181761,539.7509336542,9860.2159922459,283.6563417289,1177.116397863,6256.5172054223,67.7559682672387,3707.0553485872,1650.2597694918,935.9510870813,1781.1780810591,3052.4637907511,1660.5954256682,3512.97469372,1297.6990532538,1105.9152108703,5667.3848033698,509.892371367,18.3744998690817,16665.671381257,5133.3759009246,428.3555281979,21.8197185945345,291.6951854216,33.3037810127106,156.1832488871,261.8366231344,3622.0732866927,366.3415911398,11061.4489211871,22650.0163073686,7896.4413187378,212.4551547362,2725.1680118331,27.5617498036225,121.7310616326,269.8754668271,187.1902174162
"p8712_mo1",212593.363536182,5157.0156653331,212.4028257072,2578.1954755699,0,1927.2432861965,13.7437122516449,649.7027609868,0,547.2496332927,50.6018496537834,1681.1058940534,4381.1206373084,11.2448554786185,7590.2774480675,1177.5862542886,1881.6391500888,521.0116371759,456.6660752705,388.5722282055,420.4326520616,717.7966080518,46.2288503009873,1078.8814117541,49.3524212672702,4279.9169380008,2485.7377749679,222.3982527993,1044.522131125,101.2036993075,5673.6543031563,1345.6343722746,24.3638535370068,17.4919974111844,8800.3488404055,6.24714193256585,3472.1614861201,277.3731018059,258.0069618149,2263.9642363618,752.1558886809,200.5332560353,1076.382554981,1342.5108013084,185.5401153972,658.4487596924,1292.5336658478,1382.4925096768,1032.6525614531,0,377.9520869202,4636.6287423503,3300.9897971677,396.0687985246,338.595092745,194.910828296,7076.7623812105,700.3046106406,8138.1517955535,325.4760946866,1118.2384059292,6.24714193256585,350.4646624169,1012.6617072689,182.4165444309,316.1053817878,1295.6572368141,6956.8172561053,686.5608983889,4676.6104507187,145.5584070287,1047.6457020912,426.0550798009,256.1328192351,43.729993527961,91.2082722154614,322.3525237203,10423.9810286793,5218.2376562722,4830.2901422599,67802.7302509102,533.5059210411,2251.4699524967,4096.2509651834,6.24714193256585,154.9291199276,46891.6720600325,3921.9557052648,567.2404874769,15557.2575546687,1298.7808077804,38273.1150498646,3544.0036183446,378.5768011134,8.12128451233561,6706.3068646094,2843.0742935107,2176.5042493059,9734.9212735173,127.4416954243,2320.1885137549,236.1419650509,287214.849206488,752.7806028741,1230.6869607154,4491.0703353215,828.9957344514,5135.7753827623,1192.5793949268,3821.3767201505,1684.2294650197,474.1580726817,2453.2526369186,1124.4855478618,504.144353958,6022.2448229934,723.4190357911,2251.4699524967,3066.0972605033,1223.1903903963,201.7826844218,376.0779443404,2113.408115787,2180.8772486587,9134.5709337977,78.7139883503297,501.645497185,1614.261475375,4587.2763210831,369.8308024078,94.3318431817444,291.7415282508,8281.2113458092,4.3729993527961,831.4945912245,1834.1608714013,59.9725625526322,4248.0565141447,1544.9181999235,589.1054842409,1539.2957721842,4034.404260051,2719.3808832459,2383.9093614671,902.0872950625,1456.2087844811,5991.0091133306,662.1970448519,3.74828515953951,15496.6602779228,3340.3467913429,278.6225301924,16.2425690246712,174.9199741118,131.1899805838,1092.0004098125,359.8353753157,7296.0370630436,210.5286831274,14980.6463542929,6171.5515151818,9279.5046266333,23.1144251504936,1271.2933832771,21.2402825707239,9.99542709210536,356.0870901562,14.3684264449015
"p8712_mo10",211718.758443299,2089.8853332468,136.4437095397,961.8606058641,0,2054.761209999,1.35092781722487,380.9616444574,1.35092781722487,533.6164878038,129.6890704535,1479.2659598612,5571.2263182353,27.0185563444974,9233.5916307319,1672.4486377243,1816.9979141674,378.2597888229,131.0399982708,143.1983486258,93.214019388516,299.9059754239,0,259.3781409071,32.4222676133969,2052.0593543645,2788.3150147521,155.3566989808,3072.0098563693,391.7690669952,6022.4362091884,1672.4486377243,8.10556690334922,1.35092781722487,7180.1813485501,28.3694841617223,3285.4564514908,94.5649472057409,159.4094824325,1094.2515319521,992.9319456602,18.9129894411482,1261.766581288,1033.459780177,94.5649472057409,336.3810264889,707.8861762258,1514.390083109,607.9175177511,0,1960.1962627932,9137.675755709,1295.5397767186,40.5278345167461,322.8717483167,49.9843292373202,6458.7858941521,409.3311286191,5634.7199256449,143.1983486258,996.9847291119,4.05278345167461,166.1641215186,829.469679776,295.8531919722,152.6548433464,2004.7768807617,6411.5034205492,668.7092695263,4425.6395292286,72.950102130143,910.5253488095,1377.9463735693,79.7047412162673,68.8973186784684,75.6519577645927,312.0643257789,5106.50714911,4290.5467475061,6310.1838342573,49323.7255346972,1908.8610057387,1187.4655513406,197.2354613148,8.10556690334922,335.0300986717,56085.1192599077,4197.3327281176,10056.3066714219,10769.5965589166,1954.7925515243,28549.1575614131,2705.9084179014,262.0799965416,24.3167007100477,6062.9640437052,3477.2882015368,1495.4770936679,11162.7165537291,193.1826778631,2150.6770850219,17940.3214127462,296209.836915994,232.3595845626,768.6779280009,3900.1286083282,2322.2449178095,2515.4275956727,959.1587502296,2823.4391379999,1248.2573031157,95.9158750229658,3452.9715008267,2793.718726021,2046.6556430956,4925.4828216018,320.1698926822,1542.7595672708,2466.7941942526,772.7307114526,144.549276443,656.5509191712,1518.4428665607,2073.6741994401,11051.9404727166,198.586389132,326.9245317684,941.5966886057,4463.4655081109,83.7575246679419,8.10556690334922,8.10556690334922,11232.9648002247,105.3723697435,957.8078224124,1657.5884317349,133.7418539052,3280.0527402219,1629.2189475731,467.4210247598,1522.4956500124,549.8276216105,5291.5842600698,470.1228803942,578.1971057722,1063.1801921559,3863.6535572631,302.6078310583,17.5620616239233,18629.2945995309,3647.5051065071,252.623501821,27.0185563444974,201.2882447665,13.5092781722487,955.1059667779,417.4366955224,6293.9727004506,120.232575733,11335.6353143338,24218.0829793902,5159.1933339817,47.2824736028704,763.274216732,0,5.40371126889948,114.8288644641,20.263917258373
"p8712_mo11",228937.562794073,1656.8221534922,118.0999262303,1750.9597758497,0,1377.8324726872,1.71159313377298,236.1998524606,1.71159313377298,515.1895332656,133.5042644342,741.1198269237,6629.0002071027,1.71159313377298,9182.697162692,1042.3602184677,1918.6959029595,462.1301461187,390.2432345002,246.4694112633,56.4825734145085,249.8925975308,0,251.6041906646,1.71159313377298,1350.4469825468,2396.2303872821,131.7926713005,2767.6460973109,255.0273769321,3233.1994296971,1321.3498992727,78.7332841535573,0,8186.5499588361,15.4043382039569,4058.1873201757,94.1376223575142,208.8143623203,1174.1528897682,1398.3715902925,20.5391176052758,789.0444346693,1247.7513945205,44.5014214780976,282.4128670725,1689.3424230339,792.4676209368,350.8765924234,0,809.5835522746,6170.2932472516,677.7908809741,0,58.1941665482815,27.3854901403678,6581.0755993571,284.1244602063,4330.3306284456,150.620195772,655.540170235,0,27.3854901403678,797.6024003382,160.8897545746,73.5985047522383,1612.3207320141,7159.5940785723,936.2414441738,4785.6144020292,42.7898283443246,1410.3527422289,997.8587969896,42.7898283443246,8.55796566886492,27.3854901403678,186.5636515812,2918.2662930829,4006.8395261625,6875.469618366,45011.4762319619,362.8577443598,1341.889016878,87.2912498224222,5.13477940131895,128.3694850329,57660.1494905443,5805.7239097579,573.3836998139,9737.2533380345,2225.0710739048,35265.6649282585,1663.6685260273,479.2460774564,54.7709802807355,4599.050750448,4284.1176138337,2338.0362207338,13656.8016143746,111.2535536952,2312.3623237273,681.2140672416,329779.495456576,468.9765186537,653.8285771012,3957.2033252831,3808.2947226448,2053.9117605275,604.1923762218,2439.0202156265,867.7777188229,66.7521322171464,3185.2748219515,1761.2293346524,1424.0454872991,4172.8640601385,234.4882593268,1726.9974719769,2356.8637452054,431.3214697107,41.0782352105516,540.8634302722,1557.5497517334,696.6184054456,12735.9645084047,92.4260292237412,278.9896808049,1042.3602184677,5877.6108213764,82.1564704211033,5.13477940131895,0,10829.2497573816,58.1941665482815,1309.3687473363,1343.6006100117,80.4448772873303,2860.0721265346,814.7183316759,314.9331366142,1297.3875953999,369.7041168949,4179.7104326736,412.4939452392,318.3563228817,2488.6564165059,3784.332418772,145.4854163707,3.42318626754597,17088.5458475894,4412.4870988667,118.0999262303,5.13477940131895,102.6955880263,0,568.2489204126,409.0707589717,6651.2509178418,92.4260292237412,8937.9393445625,12581.9211263652,6957.6260887871,61.6173528158274,330.3374748181,1.71159313377298,5.13477940131895,92.4260292237412,39.3666420767786
"p8712_mo12",220034.454874662,2573.5681890095,196.8849980663,2423.0917976303,0,1797.2787680624,2.81264282951869,279.8579615371,2.81264282951869,497.8377808248,130.7878915726,1458.3553071054,5583.0960165945,18.2821783918715,8622.1565938895,1386.6329149527,1971.6626234925,403.6142460359,156.1016770382,323.4539253946,71.7223921527265,320.6412825651,0,322.0476039798,45.002285272299,1373.9760222198,3186.7243258446,177.1964982596,4445.3819920542,468.3050311148,4195.0567802271,1500.5449495482,12.6568927328341,0,6606.8980065393,2.81264282951869,3527.0541082164,95.6298562036353,185.6344267482,1334.5990226066,1247.4070948915,82.9729634708012,849.4181345146,1475.2311640825,64.6907850789298,177.1964982596,901.4520268607,1192.5605597159,348.7677108603,0,1153.1835601026,7769.9258165453,758.0072425552,30.9390711247056,234.8556762648,28.1264282951869,6838.9410399746,345.9550680307,4528.354955525,172.9775340153,936.6100622297,5.62528565903737,105.4741061069,1160.2151671764,250.3252118271,108.2867489364,2243.0826565411,6366.4170446155,717.2239215272,4787.1180958408,49.221249516577,1140.5266673698,1188.3415954716,49.221249516577,59.0654994198924,70.3160707379672,365.6435678374,4519.9170270365,4535.3865625988,7187.708750835,51181.6615687515,590.6549941989,1307.8789157261,194.0723552367,9.8442499033154,136.4131772316,57451.0424357486,4826.495095454,1058.9600253137,12562.6691980452,2122.1390148718,30552.3327356467,2070.1051225257,528.7768519495,15.4695355623528,6415.6382941321,3850.508033611,1953.3804451007,11336.356924375,126.5689273283,2389.3400836761,935.2037408149,314866.926836128,272.8263544633,676.4406004992,3591.7448932953,2787.329044053,2032.1344443272,749.5693140667,2401.9969764089,1324.7547727033,189.8533909925,3459.5506803079,2600.28829589,2278.2406919101,5103.5404141616,344.548746616,2018.0712301796,2949.0560067503,593.4676370284,94.223534788876,623.0003867383,1580.7052701895,1274.1272017719,12116.8653095665,220.7924621172,331.8918538832,959.1112048658,4633.829061632,146.2574271349,7.03160707379672,15.4695355623528,11330.731638716,66.0971064936891,1281.1588088457,1317.7231656295,94.223534788876,2753.5773300987,1431.635200225,492.2124951657,1361.319129487,538.6211018528,4528.354955525,568.1538515627,455.648138382,1480.8564497415,4116.3027810005,270.0137116337,19.6884998066308,17164.1528671377,4119.1154238301,219.3861407024,37.9706781985023,118.1309988397,21.0948212213901,606.1245297612,284.0769257813,6715.1847554758,108.2867489364,12137.9601307878,18057.1669655099,5837.640192666,15.4695355623528,608.9371725907,9.8442499033154,11.2505713180747,125.1626059135,56.2528565903737
"p8712_mo2",221228.492018327,3612.5834438796,65.3081281185238,3969.9572899408,0,2253.980154098,0.728343436266065,951.7020900543,0,895.6196454618,47.3423233572942,1095.6713092895,4816.0495817366,1.21390572711011,6393.8842458343,1024.2936525355,1691.4562401552,325.08395372,324.3556102838,185.4847951024,95.4129901508545,642.8844730775,0.485562290844043,284.2967212891,32.2898923411289,6213.7406359312,1902.9186178178,194.9532597738,236.2260544956,20.1508350700278,1779.3430147979,2966.5428159116,5.09840405386245,0,9638.4114732542,0,2695.8418387661,272.8860074543,142.2697512173,2486.5644914123,2535.849063933,126.9745390557,1154.4243464817,1335.7818621119,191.5543237379,641.1850050595,2174.8335006904,1653.0968191785,2358.8616089203,0,632.9304461152,5602.6604929039,4338.0135064006,55.5968823016429,149.7959667253,345.4775699355,8714.1436526326,431.4220954149,8154.047550144,296.4357785602,993.9460093577,1.69946801795415,302.2625260504,407.8723243089,169.2184583591,666.6770253288,867.6998137383,4330.4872908925,975.7374234511,4001.2760577003,80.8461214255332,332.8529503735,605.253395537,240.5961151132,20.1508350700278,50.0129159569365,212.9190645351,11659.5645088925,3216.1218334055,6248.4583397265,47832.4984899012,294.007967106,1408.8589868839,26.4631448510004,1.21390572711011,166.0623034686,45807.946518227,3989.8653438655,1989.348705588,12273.5580256648,1935.6940724497,48039.5908069462,8252.3739140399,521.4939003665,2.42781145422022,5267.6225122216,3856.3357138833,2369.7867604643,8279.3226211817,86.6728689156617,2438.9793869096,473.6660147183,262895.077757945,109.9798588761,530.9623650379,6375.1900976368,381.8947417488,6973.4028399567,782.7264128405,3381.4557934379,785.6397865856,209.2773473537,1767.4467386723,1153.4532219,134.7435357092,8064.9468697741,708.6781634868,1904.6180858357,4960.0188009719,917.7127296952,154.6515896338,394.0337990199,1483.8783608193,3214.6651465329,9071.5174986938,124.303946456,388.4498326752,1159.0371882447,6973.6456211021,89.1006803698819,55.5968823016429,0.971124581688086,13237.8847352811,8.01177779892671,227.9714955512,1389.4364952502,120.9050104201,3789.8136800377,1942.4919445215,285.9961893071,2127.4911773331,9015.4350541013,3960.7316064148,4002.247182282,1381.1819363058,1508.6420376524,4016.3284887165,1162.4361242806,0,14973.5271439031,4105.6719502318,114.1071383483,11.410713834835,231.3704315871,44.1861684668079,683.1861432175,390.1493006931,5551.1908900745,0.971124581688086,21787.1799901722,14270.432946761,12201.2092443291,12.1390572711011,1908.0170218716,0.242781145422022,3.88449832675235,264.3886673645,38.6022021221014
"p8712_mo3",230500.542378472,3370.4381529951,155.4183926566,2318.9851496139,0,3542.5085162935,1.9823774573551,613.7440607971,0.396475491471019,323.5240010403,94.3611669701026,2170.7033158038,8950.0377444667,10.3083627782465,8086.1176485514,1081.9816162244,2061.2760801578,413.9204130957,171.6738878069,267.2244812514,124.4933043219,480.1318201714,0.792950982942038,487.6648545093,53.9206668400586,2676.2095674293,2642.1126751628,295.3742411459,548.7220801958,45.9911570106382,7613.9153382094,1805.1529126675,49.5594364338774,0,10428.8913276536,0,2721.407773457,395.2860649966,134.0087161172,1232.6423029833,995.5499590837,57.4889462632978,1472.1134998318,1662.0252602465,308.0614568729,721.5853944772,1874.1396481835,2102.1130557793,960.6601158342,0,907.9288754686,7246.3825576158,1959.7783543412,201.4095496672,399.6472954027,330.6605598868,6696.4710509455,566.1670018206,5269.5557571413,32.1145148091526,960.6601158342,5.15418138912325,102.6871522909,1017.3561111146,2558.059870971,771.1448309111,2731.7161362353,4853.6529665882,496.3873153217,3969.9090960993,78.8986228027328,951.9376550219,905.5500225198,463.0833740381,51.5418138912325,136.7840445575,436.915991601,5785.7668470365,3988.1469687069,6030.3922252742,52482.6502324932,487.2683790178,1446.7390683777,21.8061520309061,3.17180393176815,75.3303433794936,52340.3155310551,4215.7239008113,790.5721299932,12927.479874904,752.5104828119,33384.4258083342,4394.5343474647,691.0567816339,4.36123040618121,6019.290911513,4130.481670145,2387.178934147,7270.171087104,175.2421672301,1837.6639029681,354.449089375,281628.039381118,229.9557850531,728.3254778322,4013.1249246696,402.8190993345,3381.9359422477,954.3165079707,3374.0064324183,1009.4266012852,265.2421037941,2583.4343024251,770.3518799281,814.7571349729,5496.7362137542,777.8849142661,816.7395124302,3065.1520245624,1517.708181351,152.2465887248,811.9818065326,1394.0078280121,5250.9214090421,7901.3600695259,441.6736974987,397.2684424539,1363.0827396773,5288.1901052404,167.7091328922,58.2818972462398,0.792950982942038,14963.3815236077,96.7400199189287,700.9686689207,1681.84903482,216.0791428517,5280.6570709025,2544.9761797524,583.6119234453,1216.386807833,7771.7125838149,3764.9312670087,3333.5659322883,834.5809095464,1317.4880581581,3848.9840712006,492.0260849155,0.396475491471019,19265.9335570512,5338.1460171658,192.6870888549,6.34360786353631,274.3610400979,77.3127208368488,1256.8273079631,572.1141341926,3876.3408801121,17.0484461332538,12654.3082612805,11337.2166786137,5369.467580992,33.3039412835656,3393.8302069919,0,33.7004167750366,410.3521336725,61.453701178008
"p8712_mo4",243954.302155201,6185.4837550636,83.7232624514399,1447.0208548487,0,2780.4335769976,5.01883317147596,896.3179786695,10.9501814650385,406.5254868895,110.6424585529,2070.7249407948,5946.1766642964,9.12515122086539,8837.7089574081,1900.5408705257,2397.1772257213,544.3152703246,269.1919610155,378.9219044464,95.8140878190866,1016.5418460044,0.912515122086539,287.6703922377,33.078673175637,2938.9830794602,2242.5059125276,280.1421424805,416.3350244519,34.2193170782452,2664.7722852732,1742.2194968437,10.4939239039952,0.228128780521635,7917.2093280033,3.87818926886779,3587.0969449221,434.3571981131,143.7211317286,1690.4342636653,992.8164528301,330.1023454148,1601.2359104813,1081.102290892,317.5552624861,2276.0408432643,1297.8246323875,1353.9443123959,951.7532723362,0,461.9607805563,6998.5347288427,2203.4958910584,203.4908722252,370.9373971281,983.4631728287,5319.735032984,494.1269386098,5319.5069042034,25.5504234184231,1029.7733152746,4.10631804938942,128.8927609947,871.4519415926,246.6072117438,667.7329405868,1104.5995552857,4335.8156025941,586.7472235016,4558.6974211638,137.333525874,996.0102557574,1006.9604372224,206.6846751526,37.6412487860697,85.7764214761346,380.062548349,6614.1377336637,3879.1017839898,4983.7013392756,50681.5461382474,427.9695922585,1686.5560743964,40.1506653718077,4.10631804938942,204.8596449084,48509.3038901204,4061.3766796266,482.2642420227,11246.7488797165,619.5977678967,30006.2347595716,4162.6658581782,1239.6517933545,16.4252721975577,6849.7947639426,3542.8399615009,2824.2343028578,7583.9131796612,90.567125867089,1854.0025992993,161.2870478287,302769.779962947,135.7366244103,695.3365230299,4751.0099831435,490.4768781215,3866.3265722806,718.8337874236,4359.5409957684,1168.2474850512,171.0965853912,3509.0769019837,877.3832898862,238.3945756451,7502.927462576,868.2581386653,1112.584062604,3375.1653078175,1836.8929407602,197.3313951512,574.6563981339,2011.4114578592,4347.4501704007,8985.7645359666,74.3699824500529,595.8723747225,1235.3173465246,3551.5088551608,97.1828605022164,15.9690146365144,10.2657951234736,6282.4384867852,8.44076487930048,547.7372020324,1972.40143639,100.1485346489,5679.9503774276,2865.7537409127,732.7496430354,1524.8127690066,5241.9431188261,3300.3390678064,2651.0845584419,2008.4457837124,1488.5402929036,4167.4565625692,388.7314420088,0.912515122086539,16692.639128329,2837.6939009086,97.6391180632596,17.5659161001659,326.6804137069,69.5792780590986,666.3641679036,519.4492332477,4064.3423537734,0,8691.9346666548,14223.8294655239,5145.6727734459,46.3101424458918,2528.3512745212,0.228128780521635,10.2657951234736,369.7967532255,69.5792780590986
"p8712_mo5",196907.091340704,3448.9163996121,181.3679531602,1810.7542420355,0,8429.2218876015,4.38793435065154,617.2360986583,0,396.3767363421,122.8621618182,2809.7406292005,7599.9022953284,2.92528956710102,9336.0616534029,1439.2424670137,3388.9479634865,361.2732615369,181.3679531602,574.8193999353,76.0575287446266,422.704342446,2.92528956710102,2391.424221105,111.1610035498,1360.2596487019,2805.3526948498,614.3108090912,754.724708312,30.7155404545607,8126.4544174066,1731.7714237238,24.8649613203587,0,14407.0511179725,2.92528956710102,2499.6599350878,138.9512544372,140.4138992208,489.9860024894,993.1358080307,61.4310809091215,1154.0267342213,2391.424221105,773.7390904982,292.5289567101,377.362354156,2919.4389879668,339.3335897837,0,532.4027012123,3700.4913023827,1048.7163098057,147.7271231386,626.0119673596,598.2217164721,3424.0514382917,668.4286660825,5876.9067403059,2.92528956710102,984.3599393294,46.8046330736164,152.1150574892,953.6443988749,836.6328161908,365.6611958876,2545.0019233778,6480.9790359123,353.9600376192,4295.7877292878,150.6524127057,269.1266401732,356.8853271863,133.100675303,386.1382228573,81.9081078788287,626.0119673596,3568.8532718632,4578.0781725131,4257.7589649155,68540.9972019605,699.1442065371,1935.0790486373,5.85057913420205,8.77586870130307,62.893725692672,51830.2805498959,2793.6515365814,520.7015429439,23450.5838146653,492.9112920565,26819.0547511821,5917.8607942453,536.790635563,39.4914091558638,6908.071312709,3501.5716118199,1241.7854212343,12382.7507375386,567.5061760175,1611.8345514726,188.681177078,286087.469083346,1268.1130273382,1083.8197846109,1938.0043382044,699.1442065371,1623.535709741,1102.834166797,4175.8508570367,1439.2424670137,81.9081078788287,6492.6801941807,450.4945933335,735.7103261259,4284.0865710194,876.1242253467,741.5609052601,2310.9787580098,1152.5640894378,74.5948839610761,759.1126426627,1755.1737402606,12533.4031502443,6947.5627218649,620.1613882254,302.7674701949,2599.1197803692,1556.2540496977,788.3655383337,159.428281407,0,20624.7540928457,13.1638030519546,599.6843612557,2417.7518272089,204.770269697,4197.7905287899,3108.1201650448,576.2820447189,662.5780869483,2055.0159208884,1635.2368680094,1541.6276018622,979.9720049788,968.2708467104,4202.1784631406,1080.8944950438,0,19516.0693469144,6722.3154251981,574.8193999353,5.85057913420205,232.5605205845,272.0519297403,1037.0151515373,491.4486472729,2471.8696842003,97.9972004978843,16039.3626964149,11579.7587513694,2490.8840663865,130.1753857359,7474.1148439431,1.46264478355051,5.85057913420205,182.8305979438,13.1638030519546
"p8712_mo6",214518.425231342,2188.9762211724,93.3332669630102,1767.1098544996,0,2556.0870712269,2.4888871190136,420.6219231132,0,449.2441249819,205.3331873186,2162.8429064228,7196.6171046278,37.3333067852041,9027.1935806623,1767.1098544996,2796.2646782117,332.2664303883,129.4221301887,296.1775671626,70.9332828918877,405.6886003992,4.97777423802721,1154.8436232223,170.4887676524,1744.7098704285,3138.4866570761,421.8663666728,1088.8881145684,148.0887835813,4302.041385215,2208.8873181245,1.2444435595068,0,15076.4337234249,1.2444435595068,3072.5311484222,396.9774954826,134.3999044267,1382.576794612,669.5106350146,22.3999840711224,1269.3324306969,2263.6428347428,215.2887357946,338.4886481858,1240.7102288282,2155.3762450657,440.5330200654,0,1392.5323430881,6965.1506025595,1322.8435037557,85.8666056059694,922.1326775945,150.5776707003,3058.8422692677,542.5773919449,7400.7058483869,49.7777423802721,1172.2658330554,1.2444435595068,167.9998805334,852.4438382621,410.6663746372,238.9331634253,3805.5084049718,4559.6412020329,302.3997849601,4706.4855420547,89.5999362844898,1316.6212859581,786.4883296082,47.2888552612585,205.3331873186,307.3775591981,1180.9769379719,4587.018960342,4465.0634915104,4956.6186975155,62383.9556380759,1035.3770415096,1887.8208797718,43.5555245827381,6.22221779753401,113.2443639151,50772.052784318,1819.3764839989,719.2883773949,16852.2546828411,1121.2436471156,29834.289895616,1399.9990044451,459.199673458,28.6222018686565,6222.217797534,3839.1083810784,1635.1988371919,8884.082571319,359.6441886974,1653.8654905845,225.2442842707,301898.274205672,338.4886481858,938.3104438681,4146.4859402766,678.2217399312,2278.5761574569,775.2883375727,3905.0638897323,1386.3101252905,28.6222018686565,3163.3755282662,839.999402667,1284.265753411,3861.5083651496,746.666135704,390.7552776851,5578.8404772689,1662.576595501,153.0665578193,913.4215726779,1478.398948694,3210.6643835275,9440.3488424186,1294.221301887,313.5997769957,2547.3759663104,3089.9533582553,375.821954971,26.1333147496428,38.5777503447109,15971.1886427103,121.9554688316,2551.1092969889,2641.9536768329,196.622082402,3315.1976425261,4217.4192231685,555.02182754,1004.2659525219,573.6884809326,4957.863141075,632.1773282294,340.9775353048,1238.2213417092,4015.8193665284,624.7106668724,4.97777423802721,19394.6528749135,4587.018960342,420.6219231132,31.1110889876701,233.9553891872,597.3329085632,674.4884092526,416.8885924347,3769.4195417461,27.3777583091496,9950.5707018163,16089.4107808634,4896.8854066592,65.9555086538605,2101.8651720069,1.2444435595068,8.71110491654761,140.6221222242,11.1999920355612
