"","Bin 1","Bin 10","Bin 100","Bin 101","Bin 102","Bin 103","Bin 104","Bin 105","Bin 106","Bin 107","Bin 108","Bin 109","Bin 11","Bin 110","Bin 111","Bin 112","Bin 113","Bin 114","Bin 115","Bin 116","Bin 117","Bin 118","Bin 119","Bin 12","Bin 120","Bin 121","Bin 122","Bin 123","Bin 124","Bin 125","Bin 126","Bin 127","Bin 128","Bin 129","Bin 13","Bin 130","Bin 131","Bin 132","Bin 133","Bin 134","Bin 135","Bin 136","Bin 137","Bin 138","Bin 139","Bin 14","Bin 140","Bin 141","Bin 142","Bin 143","Bin 144","Bin 145","Bin 146","Bin 147","Bin 148","Bin 149","Bin 15","Bin 150","Bin 151","Bin 152","Bin 153","Bin 154","Bin 155","Bin 156","Bin 157","Bin 158","Bin 159","Bin 16","Bin 160","Bin 161","Bin 162","Bin 163","Bin 164","Bin 165","Bin 166","Bin 167","Bin 168","Bin 17","Bin 18","Bin 19","Bin 2","Bin 20","Bin 21","Bin 22","Bin 23","Bin 24","Bin 25","Bin 26","Bin 27","Bin 28","Bin 29","Bin 3","Bin 30","Bin 31","Bin 32","Bin 33","Bin 34","Bin 35","Bin 36","Bin 37","Bin 38","Bin 39","Bin 4","Bin 40","Bin 41","Bin 42","Bin 43","Bin 44","Bin 45","Bin 46","Bin 47","Bin 48","Bin 49","Bin 5","Bin 50","Bin 51","Bin 52","Bin 53","Bin 54","Bin 55","Bin 56","Bin 57","Bin 58","Bin 59","Bin 6","Bin 60","Bin 61","Bin 62","Bin 63","Bin 64","Bin 65","Bin 66","Bin 67","Bin 68","Bin 69","Bin 7","Bin 70","Bin 71","Bin 72","Bin 73","Bin 74","Bin 75","Bin 76","Bin 77","Bin 78","Bin 79","Bin 8","Bin 80","Bin 81","Bin 82","Bin 83","Bin 84","Bin 85","Bin 86","Bin 87","Bin 88","Bin 89","Bin 9","Bin 90","Bin 91","Bin 92","Bin 93","Bin 94","Bin 95","Bin 96","Bin 97","Bin 98","Bin 99"
"M-2303-ST-5",132888.728555514,1735.0009647108,46.9418667486732,4154.1703967585,2.21772598812629,18627.0501952707,1.10886299406315,831.6472455473,118.2787193667,609.5050257367,14.0455979247999,8789.2177119425,3999.2991985877,76.8811675883782,9632.6928294265,3378.3359219123,7529.1797296887,559.2365700058,147.8483992084,383.6665959458,483.0946444135,255.4081096325,0,4024.0638054551,187.0282249986,2283.518525774,3278.5382524467,6087.2882164086,4390.358214494,334.507003209,21874.1706628856,1236.0126173823,8.50128295448413,0.369620998021049,2654.6180077871,11.0886299406315,2213.29053615,406.9527188211,130.8458332994,840.5181494998,1356.8786837352,1.84810499010525,3674.0327203292,3184.2848979513,674.5583213884,309.7423963416,90.557144515157,4242.8794362836,121.2356873509,0,2740.370079328,6792.8947016308,1364.6407246937,5523.9858154245,3832.6001284802,1.4784839920842,8825.8101907466,1068.5743052788,11433.4863317851,29.2000588436629,1713.9325678236,34.7443738139786,265.018255581,881.1764592821,4186.3274235864,72.0760946141046,807.991501674,2558.5165483017,114.2128883885,3396.0777298174,88.3394185270307,3395.7081088193,485.6819913996,22.546880879284,4.80507297427364,803.1864286997,138.6078742578,6744.104729892,4833.9034121192,2536.3392884204,70820.122462829,717.0647361608,1441.152271284,2288.6932197463,8.50128295448413,244.3194796919,59723.3608602411,858.2599574048,527.079543178,18875.4355059409,575.1302729207,22462.2376707371,8430.315722864,472.7452564689,9.97976694656833,9331.0820950413,2453.1745638657,1518.7726808684,5041.6304130071,148.5876412044,370.360240017,489.0085803818,279129.276422542,628.3556966357,1349.1166427768,3353.940936043,487.8997173877,2629.8534009197,1531.3397948012,2775.114453142,1261.8860872438,93.8837334973465,23834.6404363893,1937.1836506283,1146.9339568593,2456.8707738459,659.7734814675,747.3736579985,6225.8960906665,388.1020479221,159.676271145,267.9752235652,1936.4444086322,12804.7802344432,2743.3270473122,49.1595927367995,138.2382532598,2362.6174193505,43.2456567684628,1025.6982695084,51.0076977269048,68.7495056319152,2145.2802725141,50.6380767288837,334.876624207,5318.1069195268,21.4380178852208,2975.4490340694,1133.6276009305,1003.5210096271,452.0464805797,8032.6035289934,781.7484108145,2478.3087917311,565.8897479702,159.676271145,5301.8435956139,275.3676435256,76.5115465903572,22219.3966750373,5435.2767758995,898.1790251911,12.5671139327157,306.7854283574,49.8988347328416,369.990619019,187.7674669946,3452.9993635126,130.1065913034,15354.4258787924,19532.9912614203,403.2565088409,14.784839920842,8302.0572365507,79.4685145745256,0.739241996042098,457.960416548,11.4582509386525
"M-2303-ST-8",123771.822401959,1395.4945461794,0,3056.7975773455,0,24292.9968957366,0,531.6169699731,175.6234632946,436.6853681922,4.74658008904584,21630.1654657819,2734.0301312904,161.3837230275,5904.745630773,1865.405974995,17386.7228661749,85.4384416028252,52.2123809795043,142.3974026713,275.3016451646,166.1303031166,0,2173.9336807829,85.4384416028252,944.5694377201,2828.9617330713,1960.3375767759,431.9387881031,42.7192208014126,4779.8061496691,588.5759310416,0,0,1409.7342864466,9.49316017809168,1362.2684855561,541.1101301512,128.1576624042,33.2260606233209,175.6234632946,0,2496.7011268381,621.801991665,882.8638965625,128.1576624042,66.4521212466418,2928.6399149412,9.49316017809168,0,2814.7219928041,773.6925545144,873.3707363844,2273.6118626529,1817.9401741045,0,1575.8645895632,859.1309961172,318.020865966,18.9863203561834,1903.3786157073,0,52.2123809795043,697.7472730897,56.9589610685501,1960.3375767759,550.6032903293,1248.350563419,66.4521212466418,2041.0294382897,28.4794805342751,2359.0503042557,42.7192208014126,9.49316017809168,0,802.1720350487,0,3398.5513437568,2800.482252537,1400.2411262685,84432.1666239474,351.2469265893,1300.5629443985,455.6716885484,0,28.4794805342751,66129.3538005866,3066.2907375236,275.3016451646,4262.4289199631,1167.6587019052,27444.726074863,2624.8587892423,332.2606062332,0,10167.1745507361,18791.7105725324,935.076277542,987.2886585215,1594.8509099194,227.8358442742,71.1987013356876,349547.650917514,313.274285877,337.0071863222,251.5687447194,175.6234632946,1651.8098709879,607.5622513978,1153.4189616381,1381.2548059123,0,12336.3616514301,85.4384416028252,346.5003465003,4115.2849372027,22119.0632149536,204.1029438289,270.5550650756,412.9524677469,109.171342048,71.1987013356876,759.4528142473,16280.7697054272,14823.5696180901,9.49316017809168,156.6371429385,2254.6255422967,123.4110823151,308.5277057879,0,175.6234632946,2297.3447630981,123.4110823151,175.6234632946,9346.0161953312,0,854.3844160282,1371.7616457342,735.7199138021,351.2469265893,3583.6679672296,37.9726407123667,1067.9805200353,132.9042424932,128.1576624042,4680.1279677992,232.5824243632,0,43905.865823674,1404.9877063575,232.5824243632,33.2260606233209,113.9179221371,118.6645022261,223.0892641851,147.1439827604,797.4254549597,61.705541157596,2397.0229449681,1547.3851090289,147.1439827604,52.2123809795043,9108.6871908789,4.74658008904584,0,99.6781818699627,14.2397402671375
"M-2311-ST-1",109528.78144441,2048.0488319094,284.451226654,3115.577553117,0,4132.9089990328,105.4142781129,202.4623436773,607.3870310319,1251.5853972779,174.0172210119,4586.3577191696,6840.2153797758,56.8902453308168,10369.0838327962,3575.7192432928,4112.8300889161,425.0035974713,140.5523708173,128.8396732492,2735.7515034083,306.2033792805,68.6029428989261,5320.911180941,112.1072481519,1444.0082858969,2901.4025118716,1800.4089404693,7044.3509659629,983.8665957211,5270.7139056492,945.3820179973,1.67324250972991,48.5240327821673,4885.8681284113,219.1947687746,3639.3024586625,110.4340056421,850.0071949427,394.8852322962,3246.090468876,0,870.0861050595,2278.9562982521,138.8791283075,1696.6679048661,108.7607631324,2275.6098132326,540.4573306427,0,1177.9627268498,1273.3375499044,893.5115001957,1474.126651072,2700.613410704,28.4451226654084,5319.2379384313,1502.5717737374,1738.4989676093,1013.9849608963,1825.5075781153,11.7126975681093,769.6915544757,1940.9613112866,1194.6951519471,2417.8354265597,518.7051780162,3886.9423501025,441.7360225686,4007.4158108031,398.2317173157,2988.4111223776,1229.8332446514,1074.2216912465,3.34648501945981,819.8888297676,30.1183651751383,7645.0450269559,9806.8743495269,3384.9695971835,167439.704706162,2168.5222926099,5550.145404774,321.2625618681,3.34648501945981,491.9332978605,53587.2646166099,1311.8221276282,2188.6012027267,13161.7255815354,486.9135703314,18445.8254272624,9631.1838860053,488.5868128411,224.2144963038,11868.3091215142,2237.1252355088,1149.5176041844,6093.9492204363,137.2058857978,1201.388121986,1919.2091586602,291641.149718393,3960.5650205306,2794.3149912489,640.8518812265,931.9960779195,1345.2869778228,2715.6725932916,2724.0388058402,5426.325459054,418.3106274324,5842.9628439768,1440.6618008774,2362.6184237386,2329.153573544,2819.4136288948,1664.8762971812,997.252535799,205.8088286967,525.3981480551,2729.0585333694,3271.1891065219,4245.0162471847,2258.8773881353,192.4228886189,61.9099728600065,3607.5108509776,1000.5990208184,1477.4731360915,137.2058857978,1462.4139535039,7357.2473152823,736.2267042811,1199.7148794763,3234.3777713079,0,925.3031078806,309.5498643,1019.0046884255,220.8680112843,1269.9910648849,3980.6439306474,1221.4670321028,563.8827257789,430.0233250005,12249.8084137326,289.4709541832,5.01972752918972,17676.1338727867,4941.0851312324,1785.3497578818,58.5634878405467,148.9185833659,316.2428343389,140.5523708173,162.3045234438,2971.6786972803,1087.6076313244,4591.3774466988,11244.1896653849,1464.0871960136,396.5584748059,2713.9993507819,13.3859400778392,18.405667607029,435.0430525297,40.1578202335177
"M-2311-ST-3",136235.504520744,2378.8908918002,73.808070628646,3125.4879139284,0,769.3071977062,0,743.7582501809,0,377.5566689849,85.1631584176685,6818.7302173079,4252.4803769889,0,12848.2818332789,6015.3577562346,7806.6228549529,136.2610534682,48.2591231033455,945.3110584361,14.1938597362781,107.8733339957,17.0326316835337,4831.589854229,0,1666.359133039,2344.8256284331,315.1036861453,15096.5892155053,1567.0021148851,34718.1809149362,124.9059656792,11.3550877890225,0,10009.5098860233,5873.4191588718,3412.2038806012,210.0691240969,53.9366669978567,28.3877194725562,167.487544888,0,721.0480746029,4102.0254637843,48.2591231033455,496.7850907697,0,2256.8236980682,420.1382481938,0,176.0038607298,1586.8735185158,695.4991270776,119.2284217847,0,0,4544.8738875562,232.7792996749,513.8177224532,76.6468425759017,1067.3782521681,8.51631584176685,130.5835095737,1572.6796587796,28.3877194725562,53.9366669978567,88.0019303649241,2898.3861581479,19.8714036307893,4229.7702014108,62.4529828396236,53.9366669978567,116.3896498374,0,39.7428072615786,28.3877194725562,0,7727.1372404297,6097.682142705,3202.1347565043,80570.0254070089,1007.7640412757,692.6603551303,158.9712290463,31.2264914198118,405.9443884575,64692.7739060082,9086.9090031652,3080.0675627723,6021.0353001291,252.6507033057,12110.2011269924,9081.2314592707,246.9731594112,8.51631584176685,7693.0719770627,2472.5703660596,258.3282472002,70.9692986813904,232.7792996749,107.8733339957,1070.2170241153,327775.964117923,5.67754389451123,718.2093026556,1436.4186053113,1459.1287808893,936.7947425943,828.9214085986,5081.4017855875,1192.2842178473,161.8100009935,38752.0758519864,2693.9945779455,1672.0366769335,1396.6757980497,3165.23072119,1144.025094744,210.0691240969,62.4529828396236,752.2745660227,164.6487729408,1294.4800079485,255.489475253,17696.9043191915,14.1938597362781,187.3589485188,1697.5856244588,156.132457099,1132.6700069549,42.5815792088343,11.3550877890225,18980.029239351,0,420.1382481938,7710.1046087462,22.7101755780449,786.3398293898,79.4856145231573,1532.936851518,48.2591231033455,116.3896498374,323.6200019871,215.7466679914,0,93.6794742594354,2410.11738322,0,0,29710.5871999772,5808.1274040849,258.3282472002,0,587.6257930819,0,5.67754389451123,51.0978950506011,843.1152683349,39.7428072615786,8212.5672434105,1754.3610634039,1033.312988801,22.7101755780449,181.6814046243,652.9175478687,0,0,0
"M-2311-ST-6",170291.101668195,855.5414563306,76.703716774476,6005.0159805556,0.737535738216115,663.7821643945,1.47507147643223,907.5377258749,0,458.7472291704,43.5146085547508,1386.5671878462,7450.9547953283,12.1693396805659,10986.7011243363,2969.318882058,5817.6819030487,148.9822191196,38.351858387238,598.5102515623,525.1254456098,270.3068480562,0.737535738216115,62.6905377483698,286.1638664278,2394.7785419877,3335.5053760823,172.9521306116,3173.985049413,370.2429405844,4494.1740208198,899.7936006236,3.31891082197252,0,2675.0421225098,20.6510006700512,4491.5926457361,278.7885090456,235.2739004909,57.1590197117489,735.6918988705,1.10630360732417,303.1271884068,2363.4332731135,14.3819468952142,673.0013611222,35.7704833034816,775.5188287342,243.3867936113,0,36.8767869108057,438.8337642385,1437.0883859141,212.4102926062,1305.0694887734,9.58796459680949,3050.0790453927,886.5179573357,1016.3242472618,137.9191830464,1622.5786240754,17.7008577171868,227.5297752396,842.2658130428,571.9589649865,1833.5138452052,1516.3734777723,1922.7556695294,643.4999315935,4921.9447489852,539.8761603741,1229.8408434753,47.5710551149394,12.1693396805659,240.0678827893,50.5211980678039,15.4882505025384,3493.3380240606,10235.5209749632,4513.3499500135,130494.779537661,6636.3465724686,4288.7703177267,24.7074472302399,29.8701973977527,182.9088630775,48115.3564897429,2570.3120476831,3391.9268600559,15405.6464998582,893.8933147179,16340.8418159162,5138.7802560207,105.4676105649,1.47507147643223,10056.2997905767,2214.8198218629,2153.2355877219,1102.615928633,1180.794716884,1206.9772355906,998.6233895446,361943.819690213,910.1191009586,2277.8791274804,1488.3471197201,666.3635394782,2656.9724969235,3570.7792765733,3966.0984322571,3034.5907948902,248.1807759097,4117.6620264605,956.5838524663,863.654349451,3078.474171314,2201.1754107059,689.9646831011,1135.8050368528,444.3652822752,157.4638801091,248.9183116479,2970.0564177962,164.8392374913,4708.7969206407,31.3452688741849,14.3819468952142,1844.5768812785,1932.7124019953,1.47507147643223,97.7234853136352,165.5767732295,7624.275693809,1.47507147643223,261.4564191976,2183.4745529888,58.2653233190731,1470.6462620029,537.6635531595,198.3971135801,695.4962011377,133.4939686171,349.9607077835,111.7366643397,538.4010888977,208.353846046,10661.447863783,458.7472291704,0.368767869108058,16776.3566693328,4052.3901136284,283.9512592132,36.5080190416977,976.8660852672,164.101701753,18.4383934554029,57.1590197117489,1589.3895158557,74.4911095598276,3243.6821766744,6021.6105346654,270.3068480562,14.7507147643223,152.6698978107,366.9240297625,91.8231994079063,547.6202856254,8.48166098948532
"M-2312-ST-1",147009.982644904,5327.1489807393,56.5642005549285,2927.1037293788,0,416.5522583912,0.374597354668401,507.9540129303,189.5462614622,1424.5937398039,224.0092180917,3501.3614740855,3991.3348139918,16.4822836054096,10026.847392409,1200.5845217122,4083.4857632402,217.6410630623,47.9484613975553,1107.6843777544,3164.9730495933,970.9563433004,22.8504386347724,2033.6890384947,242.3644884704,3157.4811024999,2646.1557133775,35.2121513388297,901.6558326868,49.4468508162289,1016.2826232153,352.8707080976,36.7105407575033,2.2475841280104,2183.1533830074,552.9056954905,3781.5602953775,1645.9807764129,608.7207013361,648.428020931,634.9425161629,10.8633232853836,1759.1091775228,569.7625764506,71.5480947416646,766.0515902968,306.4206361187,1203.2067031949,509.8269997036,0,34.0883592748245,1320.4556752061,2149.4396210872,16.1076862507412,947.3567099563,56.9387979095969,3753.4654937773,2296.2817841172,2183.1533830074,267.8371085879,2606.8229911374,2.99677883734721,95.1477280857738,1571.8105001886,24.3488280534461,705.3668188405,2003.3466527666,1261.2692931685,501.2112605463,4304.8727998492,360.362655191,821.8665961424,117.9981667205,1261.2692931685,604.9747277894,135.9788397446,231.1265678304,12887.2727926569,9086.982629546,2644.2827266042,171264.412164974,213.1458948063,6882.1025999678,2.99677883734721,14.983894186736,117.2489720112,49771.6267227264,3425.6928084425,419.5490372286,5105.3873467756,881.8021728894,21072.5995895162,2832.7051960024,271.9576794892,2.99677883734721,13026.2484112389,2307.1451074026,1711.1607161252,2557.0015429665,44.2024878508713,929.7506342869,111.6300116911,324145.833746951,2662.2633996283,2991.1598770271,2306.770510048,689.6337299445,4025.4231732666,2860.7999976025,3134.2560665105,6307.0956605518,36.3359434028349,1777.0898505468,1093.0750809223,718.4777262539,5830.2332280589,2916.9896008028,207.9015318409,543.1661642691,150.9627339313,161.451459862,79.7892365443694,3393.477435941,416.9268557459,8161.3525661604,15.3584915414044,319.1569461774,4133.6818087658,3134.2560665105,505.3318314476,2722.9481710846,1849.7617373525,2468.9711646194,13.8601021227308,874.6848231507,1147.0170999946,7.86654444803642,2607.197588492,1438.0792445719,1988.3627585798,1262.3930852325,2639.0383636388,1008.790676122,771.6705506169,1164.623175664,1163.4993836,15644.3093230164,1877.481941598,0,14777.8656416684,695.6272876192,707.2398056139,874.6848231507,5.99355767469441,72.2972894510013,137.4772291633,94.398533376437,3166.8460363666,2.99677883734721,5258.597664835,513.1983758957,239.3677096331,206.7777397769,307.9190255374,5.61896032002601,4.49516825602081,169.6926016647,6.74275238403121
"M-2322-ST-1",209499.166828447,2382.7290817317,39.4340904678703,4181.024720119,0,215.8763670484,0,230.0321943959,9.60573998576328,665.3238853297,91.5073124959555,6261.9313401928,3912.5695657801,106.1687051058,9068.3241118229,362.4902931469,5403.9870898854,200.7094091762,630.4398822235,2021.2499191095,130.9414029638,191.6092344528,0,444.8974309195,32.8617420565586,2153.2024525982,2507.6037015466,2.52782631204297,282.1054164239,87.4627903966867,1183.5282792985,809.4099851161,110.213227205,1.51669578722578,3803.3674690998,0,4147.1518475376,1018.7140037533,171.8921892189,2059.6728790526,586.4557043939,6.57234841131172,611.7339675143,889.7948618391,12.6391315602148,350.8622921115,871.08894713,1563.7133566297,678.4685821523,0,82.9127030350094,1590.5083155374,1850.8744256778,51.5676567656766,451.9753445932,519.2155244936,7556.1784119588,485.8482171746,1639.548145991,10.1113052481719,1483.3284799068,72.8013977868375,132.458098751,609.7117064647,724.9805862939,1277.5634181065,170.8810586941,1990.4104381026,1194.6507150715,5004.5905325826,49.0398304536336,391.3075131042,162.7920144955,10.1113052481719,89.9906167087297,9.60573998576328,32.8617420565586,4352.4113440755,4366.567171423,6279.6261243771,65159.7788455316,424.6748204232,1600.1140555231,1.51669578722578,7.07791367372031,54.6010483401281,58990.8715136219,10554.6859833042,1400.9213421342,4050.0833171552,1100.1100110011,27973.4315343299,933.7790396686,273.510806963,4.55008736167734,5808.9448650747,3796.2895554261,1925.6980845143,2987.3851355723,231.0433249207,1768.4672879052,248.2325438426,370871.048501909,555.616223387,1086.459748916,5308.9408205526,1085.4486183912,1854.4133825147,984.8411311719,2436.318999547,760.3701546625,337.2120300265,2921.6616514592,405.9689057141,122.3467935028,7504.6107551931,9165.3926422053,1100.1100110011,3626.4196272568,226.9988028214,93.0240082831813,190.0925386656,1299.8082896524,143.0749692616,8931.8214909726,5.05565262408594,96.0573998576328,1100.6155762635,7411.0811816475,51.5676567656766,5.05565262408594,96.0573998576328,1423.1662136801,34.3784378437844,457.0309972173,4827.6426907396,2.02226104963438,3696.1876334692,4497.5085743868,371.5904678703,674.424060053,29.3227852196984,519.721089756,1076.3484436678,561.6830065359,603.6449233158,5150.6988934187,6.06678314890313,0,22773.1872451951,1919.125736103,212.842975474,52.0732220280852,377.6572510192,173.9144502685,4163.8355011971,1986.8714812657,6102.6782825341,43.9841778295477,978.774348023,782.6150262085,4523.2924027696,29.828350482107,75.3292240988805,114.7633145667,1.01113052481719,46.5120041415906,0
"M-2322-ST-4",180327.607952669,218.8296987709,751.9784194129,0,0,0,0,0,0,0,0,19447.9921380457,728.1060886379,0,23052.714085073,186.9999244042,3541.0623982939,497.3402244794,31.829774366687,0,0,0,0,509.2763898669,31.829774366687,0,648.5316527212,0,7.95744359167174,0,71.6169923250457,0,23.8723307750152,0,27.8510525708511,0,31.829774366687,0,0,0,0,0,7.95744359167174,0,0,0,0,3807.6367586149,0,0,95.4893231000609,0,0,135.2765410584,0,0,238.7233077501,664.4465399045,1062.3187194881,0,15.9148871833435,0,222.8084205668,24262.2455110071,18298.1415390491,0,0,274.5318039126,0,592.8295475795,0,0,0,0,0,0,0,0,2614.0202198641,16961.2910156483,145239.260435192,0,529.1699988461,0,0,0,125425.22589193,366.0424052169,222.8084205668,982.7442835714,67.6382705292098,16949.3548502608,620.6806001503,7.95744359167174,0,3724.0836009023,1917.7439055928,11.9361653875076,0,107.4254884875,63.6595487333739,0,315635.978785455,0,55.7021051417022,19.8936089791793,7.95744359167174,0,1249.3186438924,568.9572168045,6497.2526925999,0,27.8510525708511,3.97872179583587,7432.2523146214,71.6169923250457,684.3401488837,0,0,35.8084961625228,0,2717.4669865558,226.7871423626,11.9361653875076,1400.5100721342,473.4678937044,0,123.3403756709,0,206.8935333834,0,1897.8502966137,0,0,0,644.5529309254,0,107.4254884875,0,0,0,505.2976680711,0,0,0,0,7034.3801350378,0,0,37563.1124744864,322.2764654627,0,0,3.97872179583587,0,39.7872179583587,0,18616.439282716,0,0,186.9999244042,0,0,0,0,0,0,0
"M-2324-ST-1",188747.295235285,4161.9580861972,57.6515794765678,4573.6919718077,0,2310.039150061,0,147.1109269402,9.05637838520797,192.8345934216,132.0905920574,1732.8606934623,4359.652199728,1.76709822150399,7341.8513357937,401.352183559,2497.5724488182,199.0194371968,122.3715518391,858.5888483732,130.5443811136,431.3928533246,5.30129466451198,656.9187638441,14.136785772032,2031.7211801742,4355.6762287296,734.0084237572,1710.3301911381,140.4843086095,4509.4137740005,1759.8089413402,10.602589329024,0.220887277687999,9888.4607602586,0,4962.4535805385,298.6395994341,138.2754358326,3235.1150690184,878.4687033651,120.1626790622,662.4409457863,2759.5447601561,134.0785775566,164.3401345998,1167.389262581,869.4123249799,224.2005868533,0,838.4881061036,8328.9965797813,1160.0999824173,542.9409285571,159.0388399353,40.2014845392159,11445.4951806813,312.9972724838,7132.8919711008,21.2051786580479,770.0130500203,19.6589677142319,64.9408596402718,1553.0584494243,608.5444500304,553.1017433307,572.0980492119,5838.9342984045,154.1793198262,4947.2123583781,37.1090626515839,1123.4326943211,74.6598998585438,55.6635939773758,59.6395649757598,35.5628517077679,1056.945623737,3853.5994465448,4500.1365083376,3055.7545995357,51407.7587981611,235.9076125707,986.2616948769,384.1229758994,6.40573105295198,664.4289312855,57222.1746087423,5764.7161731014,499.2052475748,25858.1691625456,1005.4788880357,34046.9023209951,3676.0060752836,168.7578801536,1.76709822150399,6767.1026392495,2864.2453297802,2242.8894176439,6669.028687956,45.2818919260399,1138.2321419262,103.8170205133,323909.545776238,1278.2746759804,467.6183668654,4431.6614522543,1139.5574655923,2322.6297248893,594.1867769807,2251.0622469184,481.3133780821,25.1811496564319,1948.8884510412,1995.9374411887,257.1127912288,3116.7194881776,478.6627307498,449.9473846504,2478.3552556593,226.4094596301,195.4852407538,112.2107370655,1190.5824267383,2484.7609867123,6328.6413930388,13.25323666128,566.7967545474,927.7265662895,2807.035524859,283.6192645513,47.9325392582959,41.7476954830319,22381.1825244588,0.220887277687999,498.9843602971,1354.7016740605,5.74306921988798,4919.1596741117,2303.6334190081,1830.4928702004,599.2671843675,721.1969616513,1355.3643358935,201.007422696,604.568479032,1808.4041424316,4161.9580861972,92.3308820735837,0.220887277687999,18546.1376092398,7157.6313462019,142.9140686641,7.28928016370398,52.5711720897439,0.220887277687999,782.6036248485,254.6830311742,7160.9446553672,73.9972380254798,22978.2408360495,2622.8155352673,12184.5840118254,104.9214569017,1172.4696699679,23.1931641572399,54.1173830335598,470.04812692,3.75508372069599
"M-2324-ST-5",97601.9521042862,104.3906035407,0,0,0,0,0,0,0,45.6708890490995,0,13371.7838723041,15756.4567219393,0,18415.154905869,270.7631279339,1070.0036862931,0,234.8788579667,0,0,0,0,0,0,0,1207.0163534404,0,0,0,1653.9386248495,0,0,0,61.9819208523493,0,358.8426996714,0,0,0,9453.8740331635,0,0,0,0,32.6220636064996,0,3193.7000270763,0,0,0,0,0,0,0,0,140.2748735079,0,0,0,0,0,153.3236989505,3575.3781712723,0,0,0,4785.6567310734,0,574.1483194743,0,0,0,0,0,0,0,0,153.3236989505,6579.8702294309,179411.563216666,75.0307462949491,3.26220636064996,0,0,0,114943.841117501,714.4231929823,9.78661908194989,6067.7038308089,0,5320.65857422,25288.6237077585,0,0,35874.4833480676,707.898780261,26.0976508851997,169.6347307537,296.8607788191,7144.2319298234,104.3906035407,348106.778538597,0,0,707.898780261,0,192.4701752783,0,88.079571737549,0,22.8354445245497,2198.727087078,0,0,652.4412721299,508.9041922613,0,0,0,202.2567943602,75.0307462949491,0,0,192.4701752783,0,0,120.701635344,0,0,0,0,0,0,0,45.6708890490995,0,49667.0918408956,0,0,0,97.8661908194989,0,16.3110318032498,446.922271409,0,0,0,0,40063.1563151421,26.0976508851997,3.26220636064996,0,0,0,0,0,91.3417780981989,0,1520.1881640628,0,0,0,0,0,0,0,0
"M-2326-ST-1",206671.381063265,3028.2742209969,79.6191771612979,2848.2485938194,0,1317.0502310721,0,145.9031226798,20.0028474641684,1261.7482410241,7.05982851676533,5780.0384917539,3797.0111039336,4.31433964913437,11997.0019261565,1611.9941779947,6611.1371932553,587.1424049776,47.8499488358539,319.6533467313,280.0398644983,461.6343424573,0,416.9220951845,120.8015101757,340.0484068908,2356.8060865134,212.1870681983,1470.7976076594,266.7046328555,2425.0510955088,2748.6265691939,2166.1907165608,0,5449.0109768567,91.7777707179492,4919.5238380993,1434.3218269894,144.3342718983,0,188.2620937804,0,1450.7947601952,3516.1868140445,0.784425390751703,130.9990402555,281.2165025844,956.998976717,169.0436717069,0,10.9819554705238,2101.8678345191,788.7397304008,0,2263.459465014,20.0028474641684,7141.4087574035,826.3921491569,2975.7177198165,43.9278218820954,1673.1793584733,13.7274443381548,396.1348223296,1390.7862178027,11.3741681658997,836.981891932,4983.4545074455,1932.0397374214,738.9287180881,5455.678592678,50.9876503988607,1881.0520870225,15.2962951196582,68.2450089953982,1112.7074167812,464.7720440203,261.998080511,1972.0454323497,4875.9882289125,2480.3530855568,66091.7612977847,79.226964465922,1972.8298577405,16.4729332057858,50.9876503988607,10.1975300797721,54826.2360485041,3692.2903142682,502.8166754718,20423.2994736113,1218.6048445327,20706.869252368,1120.9438833841,2558.4034119366,0.392212695375852,10324.2147803785,1798.6874209936,2457.9969619204,2485.0596379013,84.7179422011839,766.7758194597,92.1699834133251,369374.542336811,789.5241557915,1623.3683461606,707.9439151534,1224.095822268,558.1186655198,1119.767245298,4385.7223596927,944.0559577696,93.7388341948285,2934.9275994974,626.7558872106,814.2335556002,6671.1457356478,323.9676863804,118.8404466988,1054.2677251702,509.4842912932,219.6391094104,212.1870681983,1781.4300623971,1819.0824811531,6413.8542074813,34.1225044976991,235.3276172255,2095.5924313931,3817.4061640931,62.3618185647604,252.1927631266,164.7293320578,5433.714681737,0,391.0360572897,4508.4849333454,260.0370170341,4741.851487094,2143.0501675336,1138.593454676,713.4348928886,3.13770156300681,1017.0075191095,114.9183197451,92.1699834133251,316.9078578636,5388.2180090734,823.6466602892,0,17141.6558514015,4919.9160507946,109.8195547052,1.17663808612755,201.9895381185,0,3374.9902437092,1002.4956493806,4617.9122753552,5.88319043063777,11927.580279075,1346.4661832252,25.8860378948062,39.2212695375852,644.4054585025,91.7777707179492,234.1509791393,42.358971100592,0
