parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
batch_1,0.2664675191092939,0.0716488345209312,0.07241368276495999,0.12409634864722066,0.40883868957136715,3.6797951565893015,0.00026632812380824206,Bin 18,0.0019453532521645505,3.5745829703623464,2.7110015246540766
batch_1,0.6822814976520357,0.19305965346674758,0.19039442844793084,0.3079506171805631,1.0566123781235084,3.58351608927793,0.0003820513051082996,Bin 72,0.002731260393965716,3.417878312404301,2.5636368929501745
batch_1,0.7560091264181046,0.21590114672083585,0.2128866299279885,0.3374567545279673,1.174561498308242,3.5512287769026822,0.00043043566374833663,Bin 53,0.0030130496462383565,3.366091752380152,2.5209937123658954
batch_1,0.6842312826766618,0.20116320888851658,0.19373018746711476,0.30334202956334855,1.065120535789975,3.5318774612387567,0.0004621277489343513,Bin 17,0.0031688759926926944,3.33523795304103,2.499094755679699
disease,-0.6109315650470724,0.18488955921167605,0.1773490711212893,-0.9596142155049121,-0.26224891458923266,-3.444797095267871,0.0006337108676930199,Bin 151,0.004258537030897094,3.1981088449678032,2.370739571913978
batch_1,1.5436003012650366,0.4856756747073074,0.4589134169888618,0.6413393220862648,2.4458612804438085,3.363598108317023,0.0008457264385697663,Bin 48,0.005571844771753755,3.0727700925546695,2.2540009912627617
batch_1,-0.5747569230932459,0.16250912711767293,0.17281643462941923,-0.9145280427742128,-0.23498580341227907,-3.3258232894674173,0.0009653968382455496,Bin 60,0.006237948800971243,3.015294127865327,2.2049581941102825
disease,-0.5543185557213376,0.16678790770314586,0.16759565545747013,-0.883825200332766,-0.2248119111099094,-3.30747568729193,0.0010290379292228,Bin 55,0.006523712155072846,2.9875686173186335,2.185505209529578
batch_1,0.35129920163268874,0.10709278399576098,0.10930563585768538,0.13639546077930875,0.5662029424860688,3.213916637291019,0.0014186167796287,Bin 9,0.008826948851023022,2.8481349075517377,2.0541893899848622
batch_1,0.7191011309228006,0.22739825361177926,0.22533840308301933,0.276067563618752,1.1621346982268492,3.1912054096605487,0.0015318670510285,Bin 167,0.009358315075374109,2.8147789249842083,2.028802337088608
batch_1,0.3208920631936972,0.10042530790659748,0.10132671465563543,0.12167552822718829,0.520108598160206,3.166904841277712,0.0016622586735321,Bin 41,0.0099735520411926,2.779301392256974,2.00115014187333
disease,0.1426935022588378,0.044852683014521964,0.0457578160699647,0.05272992655154808,0.23265707796612756,3.118450890240398,0.001953358685956,Bin 25,0.011514535411951157,2.7092180019612955,1.9387535802439428
disease,-0.20686391345601324,0.06821738603947682,0.06847595125922601,-0.34149318456936284,-0.07223464234266368,-3.020971737550586,0.0026860991876831,Bin 131,0.015560850466577958,2.570877954486327,1.8079666706594204
batch_1,1.1522978952372716,0.408173172295212,0.38971040779274824,0.3860956420140288,1.9185001484605142,2.956805546363737,0.0032979850910658,Bin 22,0.01878174560335778,2.481751311966967,1.7262640462192669
batch_1,0.4218311784633237,0.14492014878992324,0.1449555791906689,0.13683675908862655,0.7068255978380207,2.910072042887452,0.0038211395051854,Bin 162,0.021398381229038237,2.417807106455471,1.6696190794492705
batch_1,0.9071459635103146,0.3300560373959877,0.314905953534864,0.28801533130984586,1.526276595710783,2.880688514546874,0.0041877372969742,Bin 97,0.02306688084890707,2.3780205700812904,1.6370111277022135
disease,-0.22965192089528677,0.08183800997824253,0.08067305022054022,-0.38826167731278,-0.07104216447779353,-2.8466993657420296,0.0046515673699502,Bin 58,0.02496082245014933,2.3324006846530874,1.602741108906406
batch_1,1.2385373290723025,0.43488123836895465,0.4353831062014079,0.38253884836387775,2.0945358097807274,2.8447069062421453,0.004680154209403,Bin 64,0.02496082245014933,2.3297398368426685,1.602741108906406
batch_1,0.6025239027010154,0.20705627492972467,0.21228406323826532,0.18515622576936827,1.0198915796326626,2.838290795408176,0.004773297714125,Bin 89,0.024974150838090976,2.3211814775194766,1.6025092695724878
disease,-1.2096650889081046,0.436116600125753,0.42678717869276733,-2.0487632793138726,-0.3705668985023362,-2.8343519892356235,0.0048313089418926,Bin 81,0.024974150838090976,2.3159351903194763,1.6025092695724878
batch_1,0.2060681688344865,0.0725343969547659,0.07319478405841681,0.06216128991024538,0.3499750477587276,2.8153395284290115,0.0051204341645533,Bin 2,0.025851007810525108,2.290693213384393,1.5875225211186628
batch_1,0.6819339132874306,0.24153812375997943,0.2424098866712722,0.2053364253653339,1.1585314012095271,2.81314397961082,0.0051548140574559,Bin 135,0.025851007810525108,2.2877869958076804,1.5875225211186628
batch_1,0.3374587365533944,0.11934276545129575,0.12091956705862263,0.0997210654867104,0.5751964076200785,2.790770300970331,0.0055172907227077,Bin 150,0.02726190710043805,2.258274131151709,1.5644437664681017
batch_1,0.5735867920815643,0.2093335324144143,0.20706051031865247,0.16648904363221367,0.9806845405309148,2.770140917738742,0.0058718078492497,Bin 117,0.02859315126591158,2.2312281648385723,1.5437379781859835
disease,0.8639398588908253,0.2931707642228578,0.31294248704843336,0.24866956096921833,1.4792101568124318,2.7606985137723257,0.0060408502540695,Bin 94,0.0289960812195336,2.2189019298122243,1.5376606924366374
disease,0.16854537482037366,0.061024722550772806,0.061456118235206976,0.04771766448831765,0.28937308515242965,2.742532064510013,0.0063785051391769,Bin 82,0.03018560178540054,2.1952810902247406,1.520200161553972
batch_1,0.2291710127158625,0.0821567414108663,0.08427627282319024,0.063477028569754,0.394864996861971,2.719282723817868,0.0068354721895117,Bin 58,0.03189887021772127,2.165231479308864,1.4962246983502885
disease,-1.4076261774306296,0.5358963141540767,0.5219756415140748,-2.4338726021050845,-0.3813797527561748,-2.6967277119437654,0.0073068017829127,Bin 102,0.03318244741602318,2.136272673926832,1.4790915851568949
disease,-0.8454567891891827,0.31775939286594757,0.31351878809354644,-1.4618601416827768,-0.22905343669558864,-2.696670251662617,0.0073080390142432,Bin 99,0.03318244741602318,2.1361991428157627,1.4790915851568949
batch_1,1.1849966895925141,0.46399172651498055,0.44024385900590446,0.3194415748381568,2.0505518043468713,2.6916824967605537,0.0074161568425177,Bin 106,0.033224382654479294,2.1298210939768714,1.4785430799787276
batch_1,4.276037979639241,1.8065071205164995,1.6192295375506431,1.0925014475158146,7.459574511762668,2.640785559104528,0.0086045955355915,Bin 128,0.03804136973629926,2.065269539141081,1.4197438540320282
